utterance_label,block_trial,type,trial,block,Answer.bonus,label,position,clicked,utterance,init_images,color,Answer.time_in_minutes,workerid,percentage,Answer.condition
color,2,25_60_2,50,7,331,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
color,2,25_60_2,50,7,331,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
prior,3,40_0_1,51,7,331,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,0,many
prior,3,40_0_1,51,7,331,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,40,many
quantifier,3,40_0_1,51,7,331,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,0,many
quantifier,3,40_0_1,51,7,331,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,40,many
color,3,40_0_1,51,7,331,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,0,many
color,3,40_0_1,51,7,331,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,40,many
prior,4,60_90_1,52,7,331,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
prior,4,60_90_1,52,7,331,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,90,many
quantifier,4,60_90_1,52,7,331,target,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
quantifier,4,60_90_1,52,7,331,competitor,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,90,many
color,4,60_90_1,52,7,331,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
color,4,60_90_1,52,7,331,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,90,many
prior,5,25_100_1,53,7,331,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
prior,5,25_100_1,53,7,331,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
quantifier,5,25_100_1,53,7,331,target,1,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
quantifier,5,25_100_1,53,7,331,competitor,2,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
color,5,25_100_1,53,7,331,target,1,1, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
color,5,25_100_1,53,7,331,competitor,2,0, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
prior,6,40_0_2,54,7,331,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,40,many
prior,6,40_0_2,54,7,331,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,0,many
quantifier,6,40_0_2,54,7,331,competitor,1,0, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,40,many
quantifier,6,40_0_2,54,7,331,target,2,1, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,0,many
color,6,40_0_2,54,7,331,competitor,1,0, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,40,many
color,6,40_0_2,54,7,331,target,2,1, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,0,many
prior,7,25_100_2,55,7,331,competitor,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
prior,7,25_100_2,55,7,331,target,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
quantifier,7,25_100_2,55,7,331,competitor,1,0, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
quantifier,7,25_100_2,55,7,331,target,2,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
color,7,25_100_2,55,7,331,competitor,1,0, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
color,7,25_100_2,55,7,331,target,2,1, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
prior,8,60_90_2,56,7,331,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
prior,8,60_90_2,56,7,331,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,90,many
quantifier,8,60_90_2,56,7,331,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
quantifier,8,60_90_2,56,7,331,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,90,many
color,8,60_90_2,56,7,331,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
color,8,60_90_2,56,7,331,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,90,many
prior,1,25_60_1,57,8,331,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
prior,1,25_60_1,57,8,331,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
quantifier,1,25_60_1,57,8,331,competitor,1,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
quantifier,1,25_60_1,57,8,331,target,2,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
color,1,25_60_1,57,8,331,competitor,1,0, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,60,many
color,1,25_60_1,57,8,331,target,2,1, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
prior,2,25_60_2,58,8,331,target,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
prior,2,25_60_2,58,8,331,competitor,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,25,many
quantifier,2,25_60_2,58,8,331,target,1,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
quantifier,2,25_60_2,58,8,331,competitor,2,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,25,many
color,2,25_60_2,58,8,331,target,1,1, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
color,2,25_60_2,58,8,331,competitor,2,0, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,25,many
prior,3,40_0_1,59,8,331,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,0,many
prior,3,40_0_1,59,8,331,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,40,many
quantifier,3,40_0_1,59,8,331,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,0,many
quantifier,3,40_0_1,59,8,331,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,40,many
color,3,40_0_1,59,8,331,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,0,many
color,3,40_0_1,59,8,331,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,40,many
prior,4,40_0_2,60,8,331,competitor,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,40,many
prior,4,40_0_2,60,8,331,target,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,0,many
quantifier,4,40_0_2,60,8,331,competitor,1,0, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,40,many
quantifier,4,40_0_2,60,8,331,target,2,1, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,0,many
color,4,40_0_2,60,8,331,competitor,1,0, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,40,many
color,4,40_0_2,60,8,331,target,2,1, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,0,many
prior,5,25_100_2,61,8,331,competitor,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
prior,5,25_100_2,61,8,331,target,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
quantifier,5,25_100_2,61,8,331,competitor,1,0, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
quantifier,5,25_100_2,61,8,331,target,2,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
color,5,25_100_2,61,8,331,competitor,1,0, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,25,many
color,5,25_100_2,61,8,331,target,2,1, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,100,many
prior,6,60_90_2,62,8,331,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
prior,6,60_90_2,62,8,331,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,90,many
quantifier,6,60_90_2,62,8,331,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
quantifier,6,60_90_2,62,8,331,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,90,many
color,6,60_90_2,62,8,331,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.748216666666667,7,60,many
color,6,60_90_2,62,8,331,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.748216666666667,7,90,many
prior,7,25_100_1,63,8,331,competitor,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,100,many
prior,7,25_100_1,63,8,331,target,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
quantifier,7,25_100_1,63,8,331,competitor,1,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,100,many
quantifier,7,25_100_1,63,8,331,target,2,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
color,7,25_100_1,63,8,331,competitor,1,0, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,100,many
color,7,25_100_1,63,8,331,target,2,1, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,25,many
prior,8,60_90_1,64,8,331,competitor,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,90,many
prior,8,60_90_1,64,8,331,target,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,60,many
quantifier,8,60_90_1,64,8,331,competitor,1,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,90,many
quantifier,8,60_90_1,64,8,331,target,2,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,60,many
color,8,60_90_1,64,8,331,competitor,1,0, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.748216666666667,7,90,many
color,8,60_90_1,64,8,331,target,2,1, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.748216666666667,7,60,many
prior,1,40_0_2,1,1,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,40,many
prior,1,40_0_2,1,1,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,0,many
quantifier,1,40_0_2,1,1,307,competitor,1,1, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,40,many
quantifier,1,40_0_2,1,1,307,target,2,0, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,0,many
color,1,40_0_2,1,1,307,competitor,1,0, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,40,many
color,1,40_0_2,1,1,307,target,2,1, The machine dispensed none of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,0,many
prior,2,60_90_2,2,1,307,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,60,many
prior,2,60_90_2,2,1,307,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,90,many
quantifier,2,60_90_2,2,1,307,competitor,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,60,many
quantifier,2,60_90_2,2,1,307,target,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,90,many
color,2,60_90_2,2,1,307,competitor,1,0, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,60,many
color,2,60_90_2,2,1,307,target,2,1, The machine dispensed most of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,90,many
prior,3,40_0_1,3,1,307,target,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,40,many
prior,3,40_0_1,3,1,307,competitor,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,0,many
quantifier,3,40_0_1,3,1,307,target,1,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,40,many
quantifier,3,40_0_1,3,1,307,competitor,2,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,0,many
color,3,40_0_1,3,1,307,target,1,1, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,40,many
color,3,40_0_1,3,1,307,competitor,2,0, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,0,many
prior,4,25_60_1,4,1,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,60,many
prior,4,25_60_1,4,1,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,25,many
quantifier,4,25_60_1,4,1,307,competitor,1,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,60,many
quantifier,4,25_60_1,4,1,307,target,2,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,25,many
color,4,25_60_1,4,1,307,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,60,many
color,4,25_60_1,4,1,307,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,25,many
prior,5,60_90_1,5,1,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,90,many
prior,5,60_90_1,5,1,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
quantifier,5,60_90_1,5,1,307,competitor,1,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,90,many
quantifier,5,60_90_1,5,1,307,target,2,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
color,5,60_90_1,5,1,307,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,90,many
color,5,60_90_1,5,1,307,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
prior,6,25_100_1,6,1,307,competitor,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,100,many
prior,6,25_100_1,6,1,307,target,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,25,many
quantifier,6,25_100_1,6,1,307,competitor,1,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,100,many
quantifier,6,25_100_1,6,1,307,target,2,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,25,many
color,6,25_100_1,6,1,307,competitor,1,0, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,100,many
color,6,25_100_1,6,1,307,target,2,1, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,25,many
prior,7,25_60_2,7,1,307,competitor,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
prior,7,25_60_2,7,1,307,target,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
quantifier,7,25_60_2,7,1,307,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
quantifier,7,25_60_2,7,1,307,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
color,7,25_60_2,7,1,307,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
color,7,25_60_2,7,1,307,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
prior,8,25_100_2,8,1,307,competitor,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,25,many
prior,8,25_100_2,8,1,307,target,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,100,many
quantifier,8,25_100_2,8,1,307,competitor,1,0, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,25,many
quantifier,8,25_100_2,8,1,307,target,2,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,100,many
color,8,25_100_2,8,1,307,competitor,1,0, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,25,many
color,8,25_100_2,8,1,307,target,2,1, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,100,many
prior,1,40_0_2,9,2,307,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,0,many
prior,1,40_0_2,9,2,307,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,40,many
quantifier,1,40_0_2,9,2,307,target,1,1, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,0,many
quantifier,1,40_0_2,9,2,307,competitor,2,0, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,40,many
color,1,40_0_2,9,2,307,target,1,1, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,0,many
color,1,40_0_2,9,2,307,competitor,2,0, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,40,many
prior,2,25_60_2,10,2,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
prior,2,25_60_2,10,2,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
quantifier,2,25_60_2,10,2,307,competitor,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
quantifier,2,25_60_2,10,2,307,target,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
color,2,25_60_2,10,2,307,competitor,1,0, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
color,2,25_60_2,10,2,307,target,2,1, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,60,many
prior,3,25_60_1,11,2,307,target,1,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,25,many
prior,3,25_60_1,11,2,307,competitor,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,60,many
quantifier,3,25_60_1,11,2,307,target,1,1, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,25,many
quantifier,3,25_60_1,11,2,307,competitor,2,0, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,60,many
color,3,25_60_1,11,2,307,target,1,1, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,25,many
color,3,25_60_1,11,2,307,competitor,2,0, The machine dispensed some of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,60,many
prior,4,40_0_1,12,2,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,0,many
prior,4,40_0_1,12,2,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,40,many
quantifier,4,40_0_1,12,2,307,competitor,1,0, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,0,many
quantifier,4,40_0_1,12,2,307,target,2,1, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,40,many
color,4,40_0_1,12,2,307,competitor,1,0, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,0,many
color,4,40_0_1,12,2,307,target,2,1, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,40,many
prior,5,60_90_1,13,2,307,target,1,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,60,many
prior,5,60_90_1,13,2,307,competitor,2,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,90,many
quantifier,5,60_90_1,13,2,307,target,1,0, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,60,many
quantifier,5,60_90_1,13,2,307,competitor,2,1, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,90,many
color,5,60_90_1,13,2,307,target,1,1, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,60,many
color,5,60_90_1,13,2,307,competitor,2,0, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,90,many
prior,6,60_90_2,14,2,307,target,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,90,many
prior,6,60_90_2,14,2,307,competitor,2,0, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,60,many
quantifier,6,60_90_2,14,2,307,target,1,0, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,90,many
quantifier,6,60_90_2,14,2,307,competitor,2,1, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,60,many
color,6,60_90_2,14,2,307,target,1,1, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,7.517616666666667,8,90,many
color,6,60_90_2,14,2,307,competitor,2,0, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,7.517616666666667,8,60,many
prior,7,25_100_2,15,2,307,competitor,1,1, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
prior,7,25_100_2,15,2,307,target,2,0, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,100,many
quantifier,7,25_100_2,15,2,307,competitor,1,0, The machine dispensed all of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,7.517616666666667,8,25,many
quantifier,7,25_100_2,15,2,307,target,2,1, The machine dispensed all of the,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,7.517616666666667,8,100,many
