percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
90,most,196,9, The machine dispensed most of the blue ones.,color,blue,some,1,target,1,90_0_1,2,6.74295,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,10, The machine dispensed some of the,quantifier,orange,some,1,target,1,25_60_1,1,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,10, The machine dispensed some of the,quantifier,blue,some,1,competitor,0,25_60_1,2,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,10, The machine dispensed some of the orange ones.,color,orange,some,1,target,1,25_60_1,1,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,10, The machine dispensed some of the orange ones.,color,blue,some,1,competitor,0,25_60_1,2,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,11, The machine dispensed some of the,quantifier,orange,some,1,target,1,60_90_1,1,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,some,196,11, The machine dispensed some of the,quantifier,blue,some,1,competitor,0,60_90_1,2,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,11, The machine dispensed some of the orange ones.,color,orange,some,1,target,1,60_90_1,1,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,some,196,11, The machine dispensed some of the orange ones.,color,blue,some,1,competitor,0,60_90_1,2,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,none,196,12, The machine dispensed none of the,quantifier,orange,some,1,competitor,0,90_0_2,1,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,none,196,12, The machine dispensed none of the,quantifier,blue,some,1,target,1,90_0_2,2,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,none,196,12, The machine dispensed none of the blue ones.,color,orange,some,1,competitor,0,90_0_2,1,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,none,196,12, The machine dispensed none of the blue ones.,color,blue,some,1,target,1,90_0_2,2,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,most,196,13, The machine dispensed most of the,quantifier,blue,some,2,competitor,0,75_100_1,1,6.74295,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,most,196,13, The machine dispensed most of the,quantifier,orange,some,2,target,1,75_100_1,2,6.74295,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,most,196,13, The machine dispensed most of the orange ones.,color,blue,some,2,competitor,0,75_100_1,1,6.74295,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,most,196,13, The machine dispensed most of the orange ones.,color,orange,some,2,target,1,75_100_1,2,6.74295,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,196,14, The machine dispensed none of the,quantifier,blue,some,2,target,1,90_0_2,1,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,none,196,14, The machine dispensed none of the,quantifier,orange,some,2,competitor,0,90_0_2,2,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,196,14, The machine dispensed none of the blue ones.,color,blue,some,2,target,1,90_0_2,1,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,none,196,14, The machine dispensed none of the blue ones.,color,orange,some,2,competitor,0,90_0_2,2,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,196,15, The machine dispensed some of the,quantifier,blue,some,2,competitor,0,25_60_1,1,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,196,15, The machine dispensed some of the,quantifier,orange,some,2,target,1,25_60_1,2,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,196,15, The machine dispensed some of the orange ones.,color,blue,some,2,competitor,0,25_60_1,1,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,196,15, The machine dispensed some of the orange ones.,color,orange,some,2,target,1,25_60_1,2,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,196,16, The machine dispensed most of the,quantifier,orange,some,2,competitor,0,60_90_2,1,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,196,16, The machine dispensed most of the,quantifier,blue,some,2,target,1,60_90_2,2,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,196,16, The machine dispensed most of the blue ones.,color,orange,some,2,competitor,0,60_90_2,1,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,196,16, The machine dispensed most of the blue ones.,color,blue,some,2,target,1,60_90_2,2,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,17, The machine dispensed some of the,quantifier,orange,some,2,target,0,25_60_2,1,6.74295,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,17, The machine dispensed some of the,quantifier,blue,some,2,competitor,1,25_60_2,2,6.74295,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,17, The machine dispensed some of the orange ones.,color,orange,some,2,target,1,25_60_2,1,6.74295,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,17, The machine dispensed some of the orange ones.,color,blue,some,2,competitor,0,25_60_2,2,6.74295,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,all,196,18, The machine dispensed all of the,quantifier,blue,some,2,target,1,75_100_2,1,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,all,196,18, The machine dispensed all of the,quantifier,orange,some,2,competitor,0,75_100_2,2,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,all,196,18, The machine dispensed all of the blue ones.,color,blue,some,2,target,1,75_100_2,1,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,all,196,18, The machine dispensed all of the blue ones.,color,orange,some,2,competitor,0,75_100_2,2,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,most,196,19, The machine dispensed most of the,quantifier,blue,some,2,competitor,0,90_0_1,1,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,19, The machine dispensed most of the,quantifier,orange,some,2,target,1,90_0_1,2,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,most,196,19, The machine dispensed most of the orange ones.,color,blue,some,2,competitor,0,90_0_1,1,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,19, The machine dispensed most of the orange ones.,color,orange,some,2,target,1,90_0_1,2,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,some,196,20, The machine dispensed some of the,quantifier,blue,some,2,competitor,0,60_90_1,1,6.74295,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,196,20, The machine dispensed some of the,quantifier,orange,some,2,target,1,60_90_1,2,6.74295,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,some,196,20, The machine dispensed some of the orange ones.,color,blue,some,2,competitor,0,60_90_1,1,6.74295,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,196,20, The machine dispensed some of the orange ones.,color,orange,some,2,target,1,60_90_1,2,6.74295,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,196,21, The machine dispensed some of the,quantifier,orange,some,3,target,1,25_60_1,1,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,21, The machine dispensed some of the,quantifier,blue,some,3,competitor,0,25_60_1,2,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,21, The machine dispensed some of the orange ones.,color,orange,some,3,target,1,25_60_1,1,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,21, The machine dispensed some of the orange ones.,color,blue,some,3,competitor,0,25_60_1,2,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,all,196,22, The machine dispensed all of the,quantifier,blue,some,3,target,1,75_100_2,1,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,all,196,22, The machine dispensed all of the,quantifier,orange,some,3,competitor,0,75_100_2,2,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,all,196,22, The machine dispensed all of the blue ones.,color,blue,some,3,target,1,75_100_2,1,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,all,196,22, The machine dispensed all of the blue ones.,color,orange,some,3,competitor,0,75_100_2,2,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,most,196,23, The machine dispensed most of the,quantifier,blue,some,3,competitor,0,75_100_1,1,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,most,196,23, The machine dispensed most of the,quantifier,orange,some,3,target,1,75_100_1,2,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,most,196,23, The machine dispensed most of the orange ones.,color,blue,some,3,competitor,0,75_100_1,1,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,most,196,23, The machine dispensed most of the orange ones.,color,orange,some,3,target,1,75_100_1,2,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,most,196,24, The machine dispensed most of the,quantifier,blue,some,3,competitor,0,90_0_1,1,6.74295,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,24, The machine dispensed most of the,quantifier,orange,some,3,target,1,90_0_1,2,6.74295,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,most,196,24, The machine dispensed most of the orange ones.,color,blue,some,3,competitor,0,90_0_1,1,6.74295,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,24, The machine dispensed most of the orange ones.,color,orange,some,3,target,1,90_0_1,2,6.74295,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,25, The machine dispensed most of the,quantifier,blue,some,3,target,1,60_90_2,1,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,196,25, The machine dispensed most of the,quantifier,orange,some,3,competitor,0,60_90_2,2,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,25, The machine dispensed most of the blue ones.,color,blue,some,3,target,1,60_90_2,1,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,196,25, The machine dispensed most of the blue ones.,color,orange,some,3,competitor,0,60_90_2,2,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,196,26, The machine dispensed none of the,quantifier,blue,some,3,target,1,90_0_2,1,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,none,196,26, The machine dispensed none of the,quantifier,orange,some,3,competitor,0,90_0_2,2,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,196,26, The machine dispensed none of the blue ones.,color,blue,some,3,target,1,90_0_2,1,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,none,196,26, The machine dispensed none of the blue ones.,color,orange,some,3,competitor,0,90_0_2,2,6.74295,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,196,27, The machine dispensed some of the,quantifier,blue,some,3,target,0,25_60_2,1,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,196,27, The machine dispensed some of the,quantifier,orange,some,3,competitor,1,25_60_2,2,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,196,27, The machine dispensed some of the blue ones.,color,blue,some,3,target,1,25_60_2,1,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,196,27, The machine dispensed some of the blue ones.,color,orange,some,3,competitor,0,25_60_2,2,6.74295,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,some,196,28, The machine dispensed some of the,quantifier,orange,some,3,competitor,0,60_90_1,1,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,28, The machine dispensed some of the,quantifier,blue,some,3,target,1,60_90_1,2,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,some,196,28, The machine dispensed some of the blue ones.,color,orange,some,3,competitor,0,60_90_1,1,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,28, The machine dispensed some of the blue ones.,color,blue,some,3,target,1,60_90_1,2,6.74295,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,29, The machine dispensed some of the,quantifier,orange,some,4,competitor,0,25_60_1,1,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,29, The machine dispensed some of the,quantifier,blue,some,4,target,1,25_60_1,2,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,29, The machine dispensed some of the blue ones.,color,orange,some,4,competitor,0,25_60_1,1,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,29, The machine dispensed some of the blue ones.,color,blue,some,4,target,1,25_60_1,2,6.74295,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,most,196,30, The machine dispensed most of the,quantifier,blue,some,4,competitor,0,75_100_1,1,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,most,196,30, The machine dispensed most of the,quantifier,orange,some,4,target,1,75_100_1,2,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,most,196,30, The machine dispensed most of the orange ones.,color,blue,some,4,competitor,0,75_100_1,1,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
75,most,196,30, The machine dispensed most of the orange ones.,color,orange,some,4,target,1,75_100_1,2,6.74295,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,31, The machine dispensed most of the,quantifier,blue,some,4,target,1,60_90_2,1,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,196,31, The machine dispensed most of the,quantifier,orange,some,4,competitor,0,60_90_2,2,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,196,31, The machine dispensed most of the blue ones.,color,blue,some,4,target,1,60_90_2,1,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,196,31, The machine dispensed most of the blue ones.,color,orange,some,4,competitor,0,60_90_2,2,6.74295,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,some,196,32, The machine dispensed some of the,quantifier,orange,some,4,competitor,0,60_90_1,1,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,32, The machine dispensed some of the,quantifier,blue,some,4,target,1,60_90_1,2,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,some,196,32, The machine dispensed some of the blue ones.,color,orange,some,4,competitor,0,60_90_1,1,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,32, The machine dispensed some of the blue ones.,color,blue,some,4,target,1,60_90_1,2,6.74295,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,none,196,33, The machine dispensed none of the,quantifier,blue,some,4,target,1,90_0_2,1,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,none,196,33, The machine dispensed none of the,quantifier,orange,some,4,competitor,0,90_0_2,2,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,196,33, The machine dispensed none of the blue ones.,color,blue,some,4,target,1,90_0_2,1,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,none,196,33, The machine dispensed none of the blue ones.,color,orange,some,4,competitor,0,90_0_2,2,6.74295,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,196,34, The machine dispensed some of the,quantifier,orange,some,4,competitor,1,25_60_2,1,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,34, The machine dispensed some of the,quantifier,blue,some,4,target,0,25_60_2,2,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,196,34, The machine dispensed some of the blue ones.,color,orange,some,4,competitor,0,25_60_2,1,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,196,34, The machine dispensed some of the blue ones.,color,blue,some,4,target,1,25_60_2,2,6.74295,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,most,196,35, The machine dispensed most of the,quantifier,orange,some,4,competitor,0,90_0_1,1,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,196,35, The machine dispensed most of the,quantifier,blue,some,4,target,1,90_0_1,2,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,most,196,35, The machine dispensed most of the blue ones.,color,orange,some,4,competitor,0,90_0_1,1,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,196,35, The machine dispensed most of the blue ones.,color,blue,some,4,target,1,90_0_1,2,6.74295,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,all,196,36, The machine dispensed all of the,quantifier,blue,some,4,target,1,75_100_2,1,6.74295,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
